Specimen Spectra

8.714524e-01	4.256255e+02
8.764608e-01	4.233527e+02
8.814691e-01	4.210713e+02
8.864775e-01	4.187826e+02
8.914858e-01	4.164874e+02
8.964942e-01	4.141870e+02
9.015025e-01	4.118821e+02
9.065109e-01	4.095737e+02
9.115192e-01	4.072626e+02
9.165275e-01	4.049493e+02
9.215359e-01	4.026346e+02
9.265442e-01	4.003192e+02
9.315526e-01	3.980036e+02
9.365609e-01	3.959461e+02
9.415693e-01	3.936331e+02
9.465776e-01	3.913209e+02
9.515860e-01	3.890100e+02
9.565943e-01	3.867008e+02
9.616027e-01	3.845861e+02
9.666110e-01	3.822821e+02
9.716194e-01	3.799810e+02
9.766277e-01	3.776833e+02
9.816361e-01	3.753896e+02
9.866444e-01	3.731004e+02
9.916528e-01	3.708163e+02
9.966611e-01	3.685377e+02
1.001669e+00	3.662651e+02
1.006678e+00	3.639991e+02
1.011686e+00	3.617399e+02
1.016694e+00	3.594879e+02
1.021703e+00	3.572435e+02
1.026711e+00	3.550068e+02
1.031720e+00	3.527783e+02
1.036728e+00	3.505578e+02
1.041736e+00	3.483457e+02
1.046745e+00	3.461420e+02
1.051753e+00	3.439466e+02
1.056761e+00	3.417597e+02
1.061770e+00	3.395810e+02
1.066778e+00	3.374106e+02
1.071786e+00	3.352484e+02
1.076795e+00	3.330942e+02
1.081803e+00	3.309480e+02
1.086811e+00	3.288095e+02
1.091820e+00	3.266787e+02
1.096828e+00	3.245556e+02
1.101836e+00	3.224402e+02
1.106845e+00	3.203325e+02
1.111853e+00	3.182329e+02
1.116861e+00	3.161415e+02
1.121870e+00	3.140588e+02
1.126878e+00	3.119850e+02
1.131886e+00	3.099206e+02
1.136895e+00	3.078658e+02
1.141903e+00	3.058211e+02
1.146912e+00	3.037867e+02
1.151920e+00	3.019554e+02
1.156928e+00	2.999431e+02
1.161937e+00	2.979416e+02
1.166945e+00	2.959511e+02
1.171953e+00	2.939715e+02
1.176962e+00	2.920029e+02
1.181970e+00	2.901827e+02
1.186978e+00	2.882359e+02
1.191987e+00	2.862999e+02
1.196995e+00	2.843744e+02
1.202003e+00	2.824592e+02
1.207012e+00	2.805543e+02
1.212020e+00	2.786595e+02
1.217028e+00	2.767747e+02
1.222037e+00	2.748998e+02
1.227045e+00	2.730346e+02
1.232053e+00	2.711791e+02
1.237062e+00	2.693332e+02
1.242070e+00	2.674969e+02
1.247078e+00	2.656702e+02
1.252087e+00	2.638529e+02
1.257095e+00	2.620452e+02
1.262104e+00	2.602471e+02
1.267112e+00	2.584586e+02
1.272120e+00	2.566798e+02
1.277129e+00	2.549108e+02
1.282137e+00	2.531516e+02
1.287145e+00	2.514023e+02
1.292154e+00	2.496630e+02
1.297162e+00	2.479337e+02
1.302170e+00	2.462143e+02
1.307179e+00	2.445050e+02
1.312187e+00	2.428057e+02
1.317195e+00	2.411164e+02
1.322204e+00	2.394371e+02
1.327212e+00	2.377678e+02
1.332220e+00	2.361084e+02
1.337229e+00	2.344589e+02
1.342237e+00	2.328194e+02
1.347245e+00	2.311896e+02
1.352254e+00	2.295696e+02
1.357262e+00	2.279593e+02
1.362270e+00	2.263587e+02
1.367279e+00	2.247678e+02
1.372287e+00	2.231864e+02
1.377295e+00	2.216145e+02
1.382304e+00	2.201898e+02
1.387312e+00	2.186372e+02
1.392321e+00	2.170940e+02
1.397329e+00	2.155600e+02
1.402337e+00	2.140352e+02
1.407346e+00	2.125195e+02
1.412354e+00	2.111076e+02
1.417362e+00	2.096099e+02
1.422371e+00	2.081210e+02
1.427379e+00	2.066408e+02
1.432387e+00	2.051692e+02
